Date,Open,High,Low,Close,High_Last_7_Days,Low_Last_7_Days,Days_Since_High_Last_7_Days,Days_Since_Low_Last_7_Days,%_Diff_From_High_Last_7_Days,%_Diff_From_Low_Last_7_Days,High_Next_5_Days,Low_Next_5_Days,%_Diff_From_High_Next_5_Days,%_Diff_From_Low_Next_5_Days
2022-06-08,31111.75,31305.48,29839.64,30189.27,31740.27,29210.15,8,1,-4.8865368820114,3.3519855255792894,30677.87,21976.15,-1.5926790223701925,37.37287923498883
2022-06-09,30189.27,30677.87,29924.47,30082.94,31740.27,29210.15,9,2,-5.221537182891015,2.9879682233744,30336.9,20837.64,-0.8371323371867354,44.368268191599434
2022-06-10,30082.94,30336.9,28839.92,29067.38,31740.27,28839.92,10,0,-8.421131893332978,0.7886984429915298,29414.37,20083.9,-1.1796615055838284,44.72975866241118
2022-06-11,29067.38,29414.37,28105.18,28389.49,31740.27,28105.18,11,0,-10.556873019668702,1.0115928807429853,28519.32,20083.9,-0.4552352580636499,41.35446800671184
2022-06-12,28389.49,28519.32,26570.67,26587.35,31740.27,26570.67,12,0,-16.23464450680477,0.06277598570152838,26871.6,20083.9,-1.0578082436475684,32.381409985112434
2022-06-13,26587.35,26871.6,21976.15,22471.59,31551.28,21976.15,13,0,-28.777564650308957,2.2544440222695905,23214.28,17600.75,-3.199280787515265,27.674047980909904
2022-06-14,22471.59,23214.28,20837.64,22118.37,31305.48,20837.64,14,0,-29.34665112945082,6.146233450621086,22961.17,17600.75,-3.6705446630115075,25.66720168174651
2022-06-15,22118.37,22743.84,20083.9,22566.73,30677.87,20083.9,15,0,-26.439710449258698,12.362290192641858,22961.17,17600.75,-1.717856712005524,28.214593128133743
2022-06-16,22566.73,22961.17,20209.17,20372.85,30336.9,20083.9,16,1,-32.84465452963224,1.4387145922853484,21694.7,17600.75,-6.092962797365265,15.749897021433737
2022-06-17,20372.85,21330.5,20221.24,20432.26,29414.37,20083.9,17,2,-30.536469079568935,1.7345236731909484,21694.7,17600.75,-5.819117111552602,16.087439455705002
2022-06-18,20432.26,20722.69,17600.75,18954.25,28519.32,17600.75,18,0,-33.538913270021865,7.690013209664361,21694.7,17936.0,-12.631887050754335,5.677129794826048
2022-06-19,18954.25,20776.87,17936.0,20553.48,26871.6,17600.75,19,1,-23.5122582950029,16.776160106813627,21694.7,19616.32,-5.260363130165437,4.777450612551181
2022-06-20,20553.48,21016.02,19616.32,20550.91,23214.28,17600.75,20,2,-11.472981285656928,16.761558456315782,21694.7,19756.23,-5.272209341452064,4.022427355826492
2022-06-21,20550.91,21694.7,20339.03,20699.21,22961.17,17600.75,21,3,-9.851240158929182,17.604136187378376,21855.84,19756.23,-5.2920866917034575,4.773076644683726
2022-06-22,20699.21,20862.67,19756.23,19956.16,22961.17,17600.75,22,4,-13.087355740147382,13.382441089158132,21855.84,19870.07,-8.691864508524953,0.4332647041505146
2022-06-23,19956.16,21195.95,19870.07,21098.41,21694.7,17600.75,23,5,-2.7485514895343144,19.872221354203656,21855.84,20179.52,-3.4655725883791253,4.5535770920220076
2022-06-24,21098.41,21528.86,20717.47,21219.46,21694.7,17600.75,24,6,-2.190581109671955,20.559976137380502,21855.84,19844.86,-2.9117160447733927,6.926730649649322
2022-06-25,21219.46,21587.06,20902.05,21474.19,21694.7,17936.0,25,7,-1.0164233660755946,19.726750669045487,21855.84,18622.86,-1.7462151992327974,15.310913576110211
2022-06-26,21474.19,21855.84,20968.82,21031.85,21855.84,19616.32,0,8,-3.7701136172300016,7.216083342849214,21505.42,18622.86,-2.2020960297450585,12.935660795388024
2022-06-27,21031.85,21505.42,20553.32,20718.16,21855.84,19756.23,1,9,-5.205382177029116,4.868995754756855,21184.16,18622.86,-2.1997567994199443,11.251225644181394
2022-06-28,20718.16,21184.16,20179.52,20251.96,21855.84,19756.23,2,10,-7.338450501101769,2.509233796124056,20817.65,18622.86,-2.7173576268214825,8.747850759765141
2022-06-29,20251.96,20402.7,19844.86,20094.16,21855.84,19844.86,3,0,-8.060454322506022,1.2562446900607978,20817.65,18622.86,-3.4753682572240456,7.900505078167367
2022-06-30,20094.16,20138.96,18622.86,19908.49,21855.84,18622.86,4,0,-8.909975548869312,6.903504617443298,20817.65,18768.2,-4.367255670068426,6.075649236474467
2022-07-01,19908.49,20817.65,18952.12,19249.33,21855.84,18622.86,5,1,-11.925920028697128,3.363983834921173,20725.51,18768.2,-7.122526779799372,2.5635383254654203
2022-07-02,19249.33,19419.25,18965.44,19225.66,21855.84,18622.86,6,2,-12.034220601907775,3.2368819826814965,21840.22,18768.2,-11.971307981329863,2.437420743598209
2022-07-03,19225.66,19617.18,18768.2,19294.21,21505.42,18622.86,7,3,-10.282105627325572,3.6049779679383214,22377.17,19036.44,-13.777256015841141,1.3540872137857733
2022-07-04,19294.21,20313.34,19036.44,20212.81,21184.16,18622.86,8,4,-4.585265594670728,8.537625262714753,22377.17,19284.32,-9.672179279149228,4.814740680511429
2022-07-05,20212.81,20725.51,19284.32,20158.69,20817.65,18622.86,9,5,-3.165390906274256,8.247014690546985,22377.17,19749.93,-9.914032918371714,2.0696782216443217
2022-07-06,20158.69,20637.99,19749.93,20545.04,20817.65,18622.86,10,6,-1.309513801990141,10.321615476892381,22377.17,19872.03,-8.18749645285797,3.3867199274558364
2022-07-07,20545.04,21840.22,20242.62,21611.8,21840.22,18768.2,0,7,-1.0458685855728644,15.151159940750835,22377.17,19230.29,-3.4203163313323315,12.384160613282475
2022-07-08,21611.8,22377.17,21183.19,21592.65,22377.17,18768.2,0,8,-3.5058946238509914,15.049125648703662,21942.8,18919.1,-1.5957398326558043,14.131486170060962
2022-07-09,21592.65,21942.8,21328.96,21582.17,22377.17,18768.2,1,9,-3.552728070618403,14.993286516554583,21591.09,18919.1,-0.04131333804824996,14.07609241454403
2022-07-10,21582.17,21591.09,20671.26,20846.53,22377.17,19036.44,2,10,-6.840185778630629,9.508553069796664,21185.15,18919.1,-1.5983837735394963,10.187746774423733
2022-07-11,20846.53,20852.04,19872.03,19944.25,22377.17,19284.32,3,11,-10.872331040967193,3.422106664896664,21574.75,18919.1,-7.557445625094148,5.41859813627499
2022-07-12,19944.25,20036.49,19230.29,19309.71,22377.17,19230.29,4,0,-13.707988990564935,0.412994291817743,21658.47,18919.1,-10.844533339612642,2.064633095654659
2022-07-13,19309.71,20274.83,18919.1,20230.81,22377.17,18919.1,5,0,-9.591740153022018,6.9332579245313095,22749.06,19620.06,-11.069688154147906,3.112885485569361
2022-07-14,20230.81,20869.51,19620.06,20577.38,22377.17,18919.1,6,1,-8.042974156249416,8.765110391086269,23790.89,20373.45,-13.50731309337313,1.0009595822013466
2022-07-15,20577.38,21185.15,20373.45,20827.27,21942.8,18919.1,7,2,-5.083808812002109,10.085944891670334,24276.14,20481.02,-14.206830245665081,1.6905896288368452
2022-07-16,20827.27,21574.75,20481.02,21199.01,21591.09,18919.1,8,3,-1.8159342580666458,12.050837513412372,24276.14,20752.85,-12.675532436375804,2.1498733908836614
2022-07-17,21199.01,21658.47,20752.85,20792.81,21658.47,18919.1,0,4,-3.996865891265633,9.903800920762631,24276.14,20760.73,-14.348780325043432,0.15452250474815551
2022-07-18,20792.81,22749.06,20760.73,22447.39,22749.06,18919.1,0,5,-1.3260767697654403,18.64935435617974,24276.14,21588.2,-7.533116879372091,3.9799056892191045
2022-07-19,22447.39,23790.89,21588.2,23399.91,23790.89,18919.1,0,6,-1.6434021593979862,23.684054738333227,24276.14,21953.76,-3.6094288465958737,6.587254301768816
2022-07-20,23399.91,24276.14,22923.14,23222.77,24276.14,19620.06,0,7,-4.339116515228529,18.36238013543281,23749.68,21268.28,-2.2185983137457,9.189694700276664
2022-07-21,23222.77,23419.67,22348.64,23153.54,24276.14,20373.45,1,8,-4.624293648001695,13.64565157103976,23749.68,20733.24,-2.5100969781487557,11.673525218441494
2022-07-22,23153.54,23749.68,22513.01,22686.32,24276.14,20481.02,2,9,-6.54889945436136,10.767530132776587,23101.9,20733.24,-1.7988996576039276,9.420042405335577
2022-07-23,22686.32,22997.6,21953.76,22452.14,24276.14,20752.85,3,10,-7.513550342023073,8.18822474985364,24196.42,20733.24,-7.208835026007976,8.290551790265283
2022-07-24,22452.14,23012.74,22270.07,22585.4,24276.14,20760.73,4,11,-6.964616285785128,8.789045471907789,24416.37,20733.24,-7.498944355774416,8.933287802581747
2022-07-25,22585.4,22660.92,21268.28,21305.59,24276.14,21268.28,5,0,-12.236500530974032,0.17542556332717696,24619.11,20733.24,-13.459138043576719,2.76054297350534
2022-07-26,21305.59,21341.58,20733.24,21258.08,24276.14,20733.24,6,0,-12.432207097174418,2.5313940319988584,24619.11,21049.67,-13.652118212234313,0.9900867804578576
2022-07-27,21258.08,23101.9,21049.67,22960.19,23749.68,20733.24,7,1,-3.324213210451684,10.74096475032362,24619.11,22599.92,-6.73834269394792,1.5941206871528768
2022-07-28,22960.19,24196.42,22599.92,23855.65,24196.42,20733.24,0,2,-1.4083488383818632,15.059923099332279,24619.11,22668.87,-3.1010869198764666,5.23528521712817
2022-07-29,23855.65,24416.37,23444.29,23769.15,24416.37,20733.24,0,3,-2.650762582644339,14.642718648894238,24619.11,22668.87,-3.4524399947845357,4.853704661943901
2022-07-30,23769.15,24619.11,23521.46,23646.03,24619.11,20733.24,0,4,-3.95253930787913,14.04888960914935,24187.18,22418.27,-2.237342261479021,5.476604572966595
2022-07-31,23646.03,24187.18,23243.11,23308.14,24619.11,20733.24,1,5,-5.325009718060487,12.419187739108782,23615.71,22418.27,-1.302395735719992,3.969396389641123
2022-08-01,23308.14,23504.29,22866.94,23271.57,24619.11,20733.24,2,6,-5.4735528619840474,12.242804308443823,23615.71,22418.27,-1.457250279580836,3.8062705106147767
2022-08-02,23271.57,23451.58,22668.87,22991.49,24619.11,21049.67,3,7,-6.611205685339555,9.224942718816987,23615.71,22418.27,-2.643240453071271,2.5569323591874
2022-08-03,22991.49,23615.71,22695.67,22825.25,24619.11,22599.92,4,8,-7.2864534908045036,0.9970389275714328,24244.59,22418.27,-5.8542544955390055,1.8153943190085569
2022-08-04,22825.25,23228.89,22418.27,22622.99,24619.11,22418.27,5,0,-8.10801040330052,0.9131837559276481,24244.59,22590.7,-6.688502465910946,0.1429349245486013
2022-08-05,22622.99,23473.92,22590.7,23319.22,24619.11,22418.27,6,1,-5.280004029390175,4.018820363926389,24244.59,22674.6,-3.8168102657128826,2.842916743845548
2022-08-06,23319.22,23350.56,22922.93,22956.4,24187.18,22418.27,7,2,-5.088563445593901,2.400408238459083,24895.61,22674.6,-7.7893652736365935,1.2428003140077573
2022-08-07,22956.4,23400.38,22854.01,23179.86,23615.71,22418.27,8,3,-1.8455934629956015,3.39718452851179,24895.61,22674.6,-6.8917773053160785,2.228308327379544
2022-08-08,23179.86,24244.59,23162.43,23817.72,24244.59,22418.27,0,4,-1.760681455120499,6.242453142013192,24895.61,22674.6,-4.329638839940051,5.041411976396509
2022-08-09,23817.72,23923.56,22881.18,23156.66,24244.59,22418.27,1,5,-4.487310364910276,3.2936975065426517,25012.36,22674.6,-7.4191319811485235,2.1259911971986334
2022-08-10,23156.66,24216.73,22674.6,23959.67,24244.59,22418.27,2,6,-1.1751900114623588,6.8756420544493295,25203.38,23609.84,-4.934695267063397,1.4817127096159826
2022-08-11,23959.67,24895.61,23867.0,23943.36,24895.61,22590.7,0,7,-3.824971551209229,5.9876851978911665,25203.38,23609.84,-4.999408809453336,1.4126313435415083
2022-08-12,23943.36,24458.75,23609.84,24412.17,24895.61,22674.6,1,8,-1.941868465966499,7.663067926225821,25203.38,23185.14,-3.139301157225748,5.292312231023832
2022-08-13,24412.17,24892.27,24306.08,24449.86,24895.61,22674.6,2,9,-1.7904763128921122,7.8292891605585195,25203.38,23115.03,-2.989757722972079,5.774727525770037
2022-08-14,24449.86,25012.36,24160.64,24313.71,25012.36,22674.6,0,10,-2.7932190325103323,7.228837553914956,25203.38,20801.31,-3.529963044639258,16.885475001334036
2022-08-15,24313.71,25203.38,23783.19,24101.69,25203.38,22674.6,0,11,-4.371199418490704,6.293782470253059,24442.02,20772.5,-1.3923971913941717,16.026910578890355
2022-08-16,24101.69,24247.12,23673.2,23858.64,25203.38,22674.6,1,12,-5.335554199476426,5.221878224974205,24442.02,20772.5,-2.3867912717525024,14.856854013720062
2022-08-17,23858.64,24442.02,23185.14,23338.03,25203.38,23185.14,2,0,-7.401189840410302,0.6594309976131238,23595.74,20772.5,-1.0921886747353664,12.350607774702125
2022-08-18,23338.03,23595.74,23115.03,23201.51,25203.38,23115.03,3,0,-7.942863219139665,0.3741288676674855,23202.7,20772.5,-0.005128713468701178,11.693392706703566
2022-08-19,23201.51,23202.7,20801.31,20833.43,25203.38,20801.31,4,0,-17.338745834884055,0.1544133518513929,21879.03,20772.5,-4.779005284969209,0.2933204958478772
2022-08-20,20833.43,21361.45,20772.5,21142.06,25203.38,20772.5,5,0,-16.11418785893003,1.7790829221326336,21879.03,20896.83,-3.3683851614993787,1.1735272766252085
2022-08-21,21142.06,21744.02,21074.63,21514.79,25203.38,20772.5,6,1,-14.63529891625647,3.5734264051029045,21879.03,20121.8,-1.6647904408924803,6.922790207635508
2022-08-22,21514.79,21524.9,20908.27,21399.66,24442.02,20772.5,7,2,-12.447252722974616,3.0191840173306046,21879.03,19828.05,-2.1910020691045218,7.926195465514767
2022-08-23,21399.66,21675.25,20896.83,21520.62,24442.02,20772.5,8,3,-11.952367275699805,3.6014923576844335,21879.03,19527.69,-1.638143921371285,10.205661806388775
2022-08-24,21520.62,21879.03,21154.75,21369.05,23595.74,20772.5,9,4,-9.436830546530867,2.8718257311349102,21856.85,19527.69,-2.231794609012732,9.429481930530445
2022-08-25,21369.05,21811.37,21314.81,21565.47,23202.7,20772.5,10,5,-7.056204665836302,3.817402816223378,21856.85,19527.69,-1.3331289732966891,10.435335669503164
2022-08-26,21565.47,21856.85,20121.8,20247.99,21879.03,20121.8,11,0,-7.454809468244237,0.6271307735888555,20574.12,19527.69,-1.5851467766300447,3.688608330017544
2022-08-27,20247.99,20363.82,19828.05,20038.42,21879.03,19828.05,12,0,-8.412667289180556,1.0609717042270874,20574.12,19527.69,-2.6037565640717597,2.6154143167983492
2022-08-28,20038.42,20155.59,19527.69,19554.08,21879.03,19527.69,13,0,-10.626385173382902,0.13514143249920013,20574.12,19548.16,-4.95787912192598,0.030284180199066778
2022-08-29,19554.08,20415.53,19548.16,20292.37,21879.03,19527.69,14,1,-7.251966837652309,3.915875354432605,20574.12,19548.55,-1.3694388873011336,3.804988093746082
2022-08-30,20292.37,20574.12,19548.55,19813.51,21879.03,19527.69,15,2,-9.44063790762205,1.463665185180632,20483.64,19571.05,-3.271537675920886,1.2388706788853903
2022-08-31,19813.51,20483.64,19804.19,20050.28,21856.85,19527.69,16,3,-8.265463687585356,2.6761485869552426,20439.1,19571.05,-1.9023342515081376,2.4486678026983713
2022-09-01,20050.28,20204.51,19571.05,20129.93,21856.85,19527.69,17,4,-7.901047040172752,3.084030932486135,20439.1,18707.09,-1.512639989040605,7.605886324382895
2022-09-02,20129.93,20439.1,19760.56,19957.44,20574.12,19527.69,18,5,-2.997357845681858,2.2007211298417784,20177.38,18559.15,-1.0900325017420613,7.534235134690959
2022-09-03,19957.44,20052.13,19659.2,19834.79,20574.12,19527.69,19,6,-3.5934951288317465,1.572638647991658,20177.38,18559.15,-1.6978914011630855,6.873375127632459
2022-09-04,19834.79,20022.47,19591.33,20003.46,20574.12,19548.16,20,7,-2.7736787770266718,2.3291194669984248,21559.78,18559.15,-7.218626535150172,7.78219907700513
2022-09-05,20003.46,20051.73,19638.59,19793.29,20574.12,19548.55,21,8,-3.795204849587726,1.2519598640308442,21807.62,18559.15,-9.236817222603834,6.6497657489701805
2022-09-06,19793.29,20177.38,18707.09,18791.95,20483.64,18707.09,22,0,-8.258737216627507,0.4536248021472104,21850.77,18559.15,-13.998682883944133,1.2543677916283842
2022-09-07,18791.95,19458.77,18559.15,19287.52,20439.1,18559.15,23,0,-5.634201114530475,3.924587063523916,22482.54,19023.78,-14.211116715460086,1.3863701115130727
2022-09-08,19287.52,19452.91,19023.78,19321.77,20439.1,18559.15,24,1,-5.466630135377772,4.109132153142784,22767.89,19299.24,-15.135877764694044,0.11674034832459121
2022-09-09,19321.77,21559.78,19299.24,21369.73,21559.78,18559.15,0,2,-0.881502501416987,15.143904758569212,22767.89,19652.44,-6.14092917701201,8.738304251278727
2022-09-10,21369.73,21807.62,21138.54,21655.13,21807.62,18559.15,0,3,-0.6992509957528514,16.681690702429794,22767.89,19529.68,-4.8874094173856175,10.883178833447351
2022-09-11,21655.13,21850.77,21366.74,21836.45,21850.77,18559.15,0,4,-0.06553544794988785,17.658675100960977,22767.89,19346.99,-4.091024684325156,12.867427956493485
2022-09-12,21836.45,22482.54,21567.71,22400.52,22482.54,18559.15,0,5,-0.36481643088370097,20.697984552094244,22767.89,19346.99,-1.6135443381007155,15.78297192483171
2022-09-13,22400.52,22767.89,19914.37,20173.77,22767.89,18559.15,0,6,-11.393765518016817,8.699859637968327,20530.34,19345.98,-1.7367953964717568,4.278873440373664
2022-09-14,20173.77,20530.34,19652.44,20233.68,22767.89,19023.78,1,7,-11.13063178010786,6.359934776369373,20333.61,18292.38,-0.4914523294191257,10.61261574491673
2022-09-15,20233.68,20333.61,19529.68,19700.15,22767.89,19299.24,2,8,-13.473975849321118,2.0773356878301934,20189.93,18292.38,-2.4258627939769917,7.695936778046379
2022-09-16,19700.15,19889.64,19346.99,19804.02,22767.89,19346.99,3,0,-13.017763174365296,2.3622796104200128,20189.93,18189.92,-1.9113984050464754,8.87359592565554
2022-09-17,19804.02,20189.93,19756.39,20118.35,22767.89,19346.99,4,1,-11.637178500071816,3.9869767855361316,20120.58,18189.92,-0.01108317951074572,10.601640908811035
2022-09-18,20118.35,20120.58,19345.98,19417.72,22767.89,19345.98,5,0,-14.714450921890426,0.37082639390716626,19744.77,18189.92,-1.656387995403336,6.7498922480143015
2022-09-19,19417.72,19681.29,18292.38,19541.28,22767.89,18292.38,6,0,-14.171756803111753,6.827433062291499,19744.77,18189.92,-1.0306020277774905,7.429169562043157
2022-09-20,19541.28,19634.28,18735.87,18879.95,20530.34,18292.38,7,1,-8.03878552425337,3.212102525751158,19744.77,18189.92,-4.379995310150484,3.7934746277059084
2022-09-21,18879.95,19744.77,18189.92,18468.05,20333.61,18189.92,8,0,-9.17476040899772,1.5290336625999512,19509.87,18366.46,-5.33996382343911,0.5531278210390034
2022-09-22,18468.05,19509.87,18366.46,19405.96,20189.93,18189.92,9,1,-3.882975324827779,6.685241056585191,20377.45,18540.64,-4.767475812724367,4.667152805944131
2022-09-23,19405.96,19500.17,18540.64,19291.13,20189.93,18189.92,10,2,-4.451724201124022,6.053957356601914,20377.45,18494.71,-5.330990874716904,4.306204314639169
2022-09-24,19291.13,19308.47,18813.25,18924.39,20120.58,18189.92,11,3,-5.945106950197272,4.037785762664163,20377.45,18494.71,-7.130725385168415,2.323258921064457
2022-09-25,18924.39,19172.03,18652.6,18809.94,19744.77,18189.92,12,4,-4.734570217834909,3.4085911317916766,20377.45,18494.71,-7.692375640720512,1.7044333217444319
2022-09-26,18809.94,19316.15,18689.2,19230.96,19744.77,18189.92,13,5,-2.602258724715463,5.723169755556929,20377.45,18494.71,-5.626268252406467,3.980868042807917
2022-09-27,19230.96,20377.45,18832.07,19081.4,20377.45,18189.92,0,6,-6.360216808285625,4.900956133946732,20180.46,18494.71,-5.446159304594631,3.172204376278419
2022-09-28,19081.4,19774.99,18494.71,19412.67,20377.45,18366.46,1,7,-4.734547256894275,5.696307290572049,20180.46,18848.01,-3.8046209055690547,2.995860040396837
2022-09-29,19412.67,19641.07,18848.01,19593.46,20377.45,18494.71,2,8,-3.8473410559221177,5.940887962017247,20459.26,18929.91,-4.2318246114473315,3.505299285627873
2022-09-30,19593.46,20180.46,19201.02,19425.63,20377.45,18494.71,3,9,-4.67094754250409,5.033439291559597,20459.26,18929.91,-5.052137760603255,2.6187129257349935
2022-10-01,19425.63,19482.38,19188.77,19313.96,20377.45,18494.71,4,10,-5.218955266728671,4.429645017413088,20459.26,18929.91,-5.597954178205856,2.0287999256203504
2022-10-02,19313.96,19394.33,18929.91,19058.15,20377.45,18494.71,5,11,-6.4743135181291045,3.0464927538739586,20459.26,18988.8,-6.848292655746088,0.36521528479947224
2022-10-03,19058.15,19697.23,18988.8,19632.35,20377.45,18494.71,6,12,-3.6564928388979103,6.151164305901522,20459.26,19273.73,-4.0417395350564975,1.8606673435811283
2022-10-04,19632.35,20459.26,19499.64,20344.58,20459.26,18494.71,0,13,-0.5605285821676672,10.00215737364902,20449.46,19273.73,-0.512874178584654,5.556008100144613
2022-10-05,20344.58,20366.34,19757.31,20160.74,20459.26,18848.01,1,14,-1.459094805970484,6.964820158732955,20449.46,19052.64,-1.411871022511096,5.815991904533976
2022-10-06,20160.74,20449.46,19866.54,19965.12,20459.26,18929.91,2,15,-2.415238869832044,5.468647236040737,20058.36,18858.74,-0.4648435864148494,5.866669777514284
2022-10-07,19965.12,20058.36,19331.73,19532.81,20459.26,18929.91,3,16,-4.52826739579045,3.1849068484741947,19625.41,18858.74,-0.4718372762658133,3.57431090306139
2022-10-08,19532.81,19625.41,19273.73,19419.32,20459.26,18929.91,4,17,-5.082979540804501,2.5853794339222946,19558.67,18229.27,-0.7124717580489807,6.528237279934958
2022-10-09,19419.32,19558.67,19325.6,19442.41,20459.26,18988.8,5,18,-4.97012110897461,2.388829204583758,19946.24,18229.27,-2.525939725983452,6.654901704785761
2022-10-10,19442.41,19526.12,19052.64,19131.36,20459.26,19052.64,6,0,-6.490459576739324,0.41317108810118264,19946.24,18229.27,-4.085381505486753,4.948579948621092
2022-10-11,19131.36,19263.78,18858.74,19058.29,20449.46,18858.74,7,0,-6.802966924309974,1.0581300765586632,19946.24,18229.27,-4.451716213181034,4.54774107794772
2022-10-12,19058.29,19231.72,18977.33,19154.85,20449.46,18858.74,8,1,-6.330778416642789,1.5701473163106174,19946.24,18229.27,-3.967614948982881,5.077438646747775
2022-10-13,19154.85,19504.63,18229.27,19378.91,20058.36,18229.27,9,0,-3.387365666983745,6.306560822238079,19946.24,18989.54,-2.844295466213189,2.05044461319231
2022-10-14,19378.91,19946.24,19085.87,19182.01,19946.24,18229.27,0,1,-3.831448934736588,5.226429802180768,19698.1,18989.54,-2.619998883141015,1.0135579903462513
2022-10-15,19182.01,19226.15,18989.54,19069.72,19946.24,18229.27,1,2,-4.394412179939679,4.610442436806305,19698.1,18927.42,-3.1900538630629223,0.7518193182166556
2022-10-16,19069.72,19424.55,19065.87,19264.26,19946.24,18229.27,2,3,-3.4190905153051556,5.677627244535837,19698.1,18696.2,-2.202445921180216,3.038371433767277
2022-10-17,19264.26,19676.02,19159.47,19550.49,19946.24,18229.27,3,4,-1.9840832156837578,7.2477943439314965,19698.1,18696.2,-0.7493616135566219,4.569324247708095
2022-10-18,19550.49,19698.1,19095.12,19330.29,19946.24,18229.27,4,5,-3.0880506802284575,6.039846905553543,19687.8,18696.2,-1.8158961387254973,3.391544805896386
2022-10-19,19330.29,19359.2,19075.49,19123.89,19946.24,18229.27,5,6,-4.122832172880714,4.907601895193823,19687.8,18696.2,-2.8642611160210887,2.2875771547159243
2022-10-20,19123.89,19339.65,18927.42,19043.54,19946.24,18927.42,6,0,-4.525664987486366,0.6135014703536067,20414.92,18696.2,-6.7175379575330085,1.8578106781057118
2022-10-21,19043.54,19248.63,18696.2,19166.4,19698.1,18696.2,7,0,-2.6992451048578143,2.514949561943072,21013.26,19081.67,-8.78902178909887,0.44403870311143206
2022-10-22,19166.4,19254.68,19116.62,19207.57,19698.1,18696.2,8,1,-2.490240175448388,2.735154737326296,21013.26,19081.67,-8.593097882004026,0.6597955000794032
2022-10-23,19207.57,19687.8,19081.67,19572.6,19698.1,18696.2,9,2,-0.6371172854234673,4.687583573132496,21013.26,19164.18,-6.855956667361466,2.131163451814783
2022-10-24,19572.6,19593.09,19164.18,19331.06,19698.1,18696.2,10,3,-1.8633269198552005,3.395663289866393,21064.84,19243.03,-8.230682027492252,0.45746433903601713
2022-10-25,19331.06,20414.92,19243.03,20087.18,20414.92,18696.2,0,4,-1.6053944859935676,7.4399075748012935,21064.84,20031.32,-4.641193571847685,0.27886330007209004
2022-10-26,20087.18,21013.26,20059.27,20776.76,21013.26,18696.2,0,5,-1.1254798160780384,11.128250660562026,21064.84,20031.32,-1.3675869363356272,3.721372330929758
2022-10-27,20776.76,20876.24,20207.09,20295.28,21013.26,18696.2,1,6,-3.4167949190177995,8.552967982798632,21064.84,20031.32,-3.653291456284507,1.3177364247588232
2022-10-28,20295.28,20751.67,20031.32,20599.89,21013.26,19081.67,2,7,-1.9671864337089962,7.956431486342659,21064.84,20061.18,-2.207232525858258,2.685335558526463
2022-10-29,20599.89,21064.84,20564.11,20820.19,21064.84,19081.67,0,8,-1.1614139960237126,9.110942595695244,20936.41,20040.32,-0.5551094958495806,3.8915047264714286
2022-10-30,20820.19,20936.41,20523.41,20630.65,21064.84,19164.18,1,9,-2.0612072059412685,7.652140608155429,21295.37,20040.32,-3.121429681663186,2.945711445725426
2022-10-31,20630.65,20833.31,20242.91,20492.56,21064.84,19243.03,2,10,-2.71675455403411,6.493416057658292,21471.49,20040.32,-4.559208513242445,2.2566505924057183
2022-11-01,20492.56,20684.6,20336.33,20480.27,21064.84,20031.32,3,11,-2.7750982205419064,2.2412402178188993,21471.49,20040.32,-4.616447205107802,2.1953242263596624
2022-11-02,20480.27,20801.56,20061.18,20150.33,21064.84,20031.32,4,12,-4.341404919287298,0.5941196086927972,21471.49,20040.32,-6.15308951544583,0.5489433302462338
2022-11-03,20150.33,20385.92,20040.32,20207.99,21064.84,20031.32,5,13,-4.067678653149032,0.8819688368015782,21471.49,17452.87,-5.884547369558423,15.786056963697103
2022-11-04,20207.99,21295.37,20182.9,21150.6,21295.37,20040.32,0,14,-0.6798191343940042,5.5402308945166485,21471.49,15546.97,-1.494493395660958,36.043229002178556
2022-11-05,21150.6,21471.49,21085.76,21301.57,21471.49,20040.32,0,15,-0.7913749814288709,6.293562178647846,21363.27,15546.97,-0.2888134634819516,37.0142863850641
2022-11-06,21301.57,21363.27,20893.65,20910.59,21471.49,20040.32,1,16,-2.6123012422519416,4.342595327819119,21066.63,15546.97,-0.740697491720322,34.49945552091501
2022-11-07,20910.59,21066.63,20395.49,20593.73,21471.49,20040.32,2,17,-4.088025563200327,2.761482850573244,20672.25,15546.97,-0.3798328677333161,32.461373502360914
2022-11-08,20593.73,20672.25,17452.87,18544.7,21471.49,17452.87,3,0,-13.63105215334381,6.255876540649198,18581.64,15546.97,-0.19879838378097248,19.28176358480142
2022-11-09,18544.7,18581.64,15546.97,15820.02,21471.49,15546.97,4,0,-26.320809594490186,1.7562907756302426,18113.28,15674.81,-12.660655607377564,0.9263908143065271
2022-11-10,15820.02,18113.28,15674.81,17559.67,21471.49,15546.97,5,1,-18.218670432280216,12.945930943457142,17644.1,15797.71,-0.4785168979998997,11.153262086720158
2022-11-11,17559.67,17644.1,16383.43,17007.72,21471.49,15546.97,6,2,-20.789288493718878,9.395721481420507,17157.81,15797.71,-0.8747619888552218,7.659401267652097
2022-11-12,17007.72,17067.53,16603.78,16773.9,21363.27,15546.97,7,3,-21.48252584927307,7.891762832243209,17157.81,15797.71,-2.237523320283881,6.179313330856196
2022-11-13,16773.9,16921.72,16235.01,16307.47,21066.63,15546.97,8,4,-22.590988686847403,4.891628400903842,17157.81,15797.71,-4.955993801073691,3.226796795231716
2022-11-14,16307.47,17157.81,15797.71,16592.04,20672.25,15546.97,9,5,-19.737619272212743,6.722017216216418,17091.76,16373.11,-2.923748051692731,1.337131430742237
